name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
GentiumBasic-BoldItalic,1.0447211891050252,0.7870971606278918,-0.15153526747881954,0.22280009887752403,0.7419232943570603,0.44361063486259206,-0.17802962449788445,0.6589806850385338,1.4118168850585446,1.7325936332605476,0.5346297563802833,0.2834557197254571,0.1585691058694617,1.4705560884339892,0.783105718374269,0.46631202716398146,1.1208574946585494,0.8151341692709495,1.2583236700678848,0.776934559574864,-0.8724588932841382,-0.6131594544005224,0.5709341166004133,0.7210569573678466,-0.6994002511978418,0.9528921278792936,-0.5564061066657452,0.46286447724650903,-0.5837694324304329,0.4699505935942785,1.0729026474441963
Asset,-0.7941947100073307,-0.5677355425830036,1.3075235657538087,-1.472290558944382,-1.594777132009722,-0.32763518858809954,2.09125677793843,-0.4599172608472971,-0.10246008913513427,-0.9135382193560321,1.2951836349528054,-3.8726813691947704,-2.002214093615163,-1.4966558680560225,-2.0281296542899727,0.4122090681613528,0.10448293511760365,-1.5946091402579379,-2.0347692806619166,-0.9333842362563098,3.60102627400903,1.6080367954025983,-2.4012078662622023,-0.7466386057136575,0.6665221188403235,-0.17783088180388476,1.8113588197508108,0.2727078685751401,-22.51609690543166,-2.3779641264772957,-2.1754018732048084
ShareTech-Regular,0.07527600660499247,-0.38129738311494005,-0.3590272110260562,-0.4037850860888797,-0.23836237758498222,0.14839356613793578,-0.32241569915479595,-0.04078048167726509,-0.3652049566789548,-1.1712457391561852,-0.44617600668285806,0.7353529520154084,0.025619954830722096,-0.8810365985003643,0.31230513605361876,-0.8059763263525931,-0.15636398990836636,0.1482403928473387,0.13546420529774514,-0.22385782583179797,-1.3489668937370838,-0.43426696825099,0.609694414579794,-0.31066428817133135,0.34576039009047105,0.13984234732705006,-0.3635910187510971,0.16700456494995036,1.5016223528439077,-0.1194514726422454,0.24214845174181285
Iceland-Regular,0.22877662677495628,0.6623223401200846,-0.2744852362235306,0.3786936248652012,-0.5030769369688616,0.5107797973478303,-1.9024785783638858,-0.5765905269025616,0.5416805149101147,-0.5518052789358632,0.22920238410684385,-0.053567725328335924,-0.17411702288784256,-0.43410752566482813,-0.41145728724279323,-0.4053665660496683,-0.914597294396072,-0.0012226997816452718,-0.5723376429463785,-0.8837745355996078,-0.6803985342382237,-0.34471266400165135,0.39764700959560667,0.3929281546090366,-0.07310090518200803,0.329291617673621,0.6392797772614444,0.10350053566489324,3.962427007778365,-0.1821098753711005,0.7267897522761679
Oswald-Bold,-0.5448572159912263,-0.5920348356797192,0.17384865585827103,-0.5272819522194399,-0.21260114519566783,-0.5231097802785022,2.268077983573463,0.49305565359304493,-0.5141440933279526,-0.491222154916015,-0.02490993353915649,-0.7953879410648467,-0.8986473674958836,-0.24341433318477787,-0.30281776323333903,-0.971572730207208,0.04059488440432199,-0.31973117307589216,-0.7890263171841102,0.007733903773330863,0.17750077876812415,-0.4462049475325963,-0.6949008976858961,0.2052518864470686,0.6292688579115109,0.27385805569089455,0.3950347017288069,-0.5181109782770902,-4.617374634945127,-0.6964909857240027,-1.254968675154718
Arvo-Italic,0.11795378110803781,0.7265587314230891,0.14098062840963227,0.6283487915610925,0.14047481290560657,1.1926708128552865,0.47619725047920336,0.013225186439321503,0.4521572593399058,0.627828812149278,-0.417739115635276,0.0923223859649458,-0.03076204247069721,0.3439392846133119,0.3983558866512225,0.64679681180603,-0.1413542008139474,0.05748512579077191,0.0739841014263325,0.43441381208718033,1.3700879917157436,-0.42279647601209064,-0.2372222334024648,0.7502369974667281,-0.44915497370171276,-0.10565837006370637,0.5232676850700133,-0.35731992704000953,-1.5537374371323835,0.549008802223498,-0.11221554539381179
Roboto-MediumItalic,-0.38280623865372937,-0.33495476195915475,-0.8148008034521883,0.3820130004482385,0.35015242791018736,0.22764525758374118,0.6993654026710461,0.019008585983142333,-0.40432967208154336,-0.13775401447766128,-0.4545341399513583,0.30194750818214827,0.49039356669518375,-0.2408152156234491,0.9890215794867975,0.5431248551802692,0.5525905046592942,-0.2920680338264902,0.5639115504430703,1.0751566470776033,0.13700010307329055,-1.1835491160943628,-0.029345489835015243,-0.2678423492164641,0.03784429315916992,0.4585979079149553,-0.6862137833134453,-0.45418639591988785,-0.5259036211420615,0.11512607081236585,-0.011959958148390726
Bello-Pro,0.8304565957078589,1.1582429201651976,1.571373776863888,-0.6150702256360029,0.19995355852287605,0.31578224383472275,0.10449690555255005,0.3296306095197982,2.4515153974279684,0.219609632001349,1.1243502546122504,-1.5623010404185074,0.038764805620202236,0.23628675860258608,-1.1285699402135598,1.419858529235016,0.5724197413382666,0.5683670113633917,0.3690116395742567,-0.7773734390176353,-1.6687902374593178,2.811540558249937,-1.2983624684994668,0.03173193715781627,0.30550801372818803,0.9776665149186925,0.8517012777523212,1.1734179871876513,-4.948489455777416,-0.6165148550584071,-1.0260556695593863
Syncopate-Bold,-0.5167094918022178,0.3631307636049541,0.7172008727131933,-0.9526913995615459,-0.7793140695233127,-0.8074502660793205,2.5993647857858013,1.4838268764181615,-0.35967454872634147,-0.43634602277034645,0.6274151326490733,-1.8972343642074085,-1.260866572453115,-0.49877808977667326,-1.0995425308878173,-0.9353659724928782,0.035303959889257705,-1.2806380465738234,-0.34914813447700155,-0.7114672339398409,4.597692903740877,1.2226561911428975,-1.5877655610187507,0.5465204869336154,0.9541519355071179,0.49713465921694355,1.4766566717338316,0.4937682230995644,-6.784918824358476,-0.9078599412731695,-1.8008410429259878
Arvo-Bold,-0.28433927852469865,-0.33421154417403376,-0.07029892642495321,-0.2700496110973655,0.018579635053240586,-0.24630385791046838,2.369775412227325,0.6070458887132797,0.11171260297899432,0.9261535062138383,0.33876168028195724,-0.8210524996171239,-0.19981258754489084,-0.20616403229739189,0.16681497696717557,-0.4615675768770607,0.6705633738190375,-0.4350511110927159,0.04341778623809851,0.8379711038922699,1.9073260881594454,-0.4294014825153455,-0.22294628004678746,0.44813096739986336,0.18678758990463928,0.11271205831094751,-0.6813327455410738,0.36460151842744554,-4.798939539063918,0.0859338305681552,-0.583607369615056
