name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
GentiumBasic-BoldItalic,14.391279829511339,10.718023802351134,-1.042758987719511,2.7086498733206397,10.425048566253393,1.9236069101341402,4.885351009579524,8.905783544339123,16.441788899937094,19.7987369440983,6.361198804861825,2.1956924805277165,1.3708499459210899,15.001066462728199,6.870633010012358,4.661446757014296,15.897647971519287,10.191254679739833,19.39809843327624,7.668834351818322,-20.673568216654818,-9.167154053501998,5.12561441013145,7.519222226418642,-8.739048483130338,11.347394917747712,-7.6908926346934905,4.2146667290477655,-25.000448308987178,7.22357891407713,15.764366611451287
Asset,-5.079629860630868,-4.212168048962811,16.38967397905762,-16.086645605421676,-13.450938934303531,0.7005482636435644,39.9935632120411,-4.558687660504437,-1.6404707072142102,-9.495195011139172,15.5507293496149,-45.27616408855421,-25.77824608908818,-15.67202077820823,-25.12494852131496,3.202501490079233,2.018842158101678,-16.92108473306447,-24.603237893556493,-9.930107656504823,39.49333008652523,18.906682725833445,-29.328177529432274,-6.772180515413571,6.505287795723542,-1.095276191172051,20.336498111157944,3.4133267098518947,-100.0000001119908,-26.229724384073286,-25.73678509696399
ShareTech-Regular,0.8820267340771079,-5.911579793133551,-4.995214987583666,-3.1640868057772096,-1.3227385794700386,1.3524612388497206,-7.213928256477261,-3.0138958226615298,-5.018257973790974,-12.989366637817609,-6.766306194784585,9.49834866408815,-1.4229814813536448,-11.591492122295998,1.9062346781303428,-9.074797419147256,-2.548789504006054,-0.6528228119407634,-3.594927919427935,-1.09412499045172,-26.67191222909167,-9.216041079738611,6.934767158174179,-3.297759882682228,5.376754190437593,1.6650673139081678,-4.68741816178561,-0.3895215132827278,20.45993730506499,-2.8446015358933234,3.444216517626023
Iceland-Regular,3.5136012506757783,7.033592355313237,-1.3277385860307516,3.826273608297672,-5.830552185514704,3.9928875112021123,-24.663025610384306,-7.298564237679269,6.354255871085987,-7.737458454101602,2.604097540212269,-2.79940890815128,-2.443593532136879,-4.95168551945751,-3.740964330392342,-2.5709385731014645,-8.831760641820361,-0.6116528048674632,-5.2510727902483145,-7.090297735804298,-19.720879001192294,-3.734224198823967,5.530698807842235,3.5458054151038816,-1.9627329365156574,1.336650928788093,5.660692428338589,3.271008395017728,53.39939697110679,-0.7027717278392505,9.642696356285814
Oswald-Bold,-8.417407528332307,-6.475034867460683,1.5527945219496084,-4.50480515376493,-3.0625087374185873,-9.813561279413726,34.53430656477437,5.423939070424613,-3.963004030927989,-7.451643808904366,-1.40614694781039,-8.750868382693621,-10.105390126736344,-2.2904132576351977,-0.13250461188760848,-10.21152250799548,-0.5665290275328533,-5.0836439066621795,-9.986515860382447,0.013849665228982353,-1.805231609423672,-8.82188041689806,-7.690569491616025,4.649240061472246,6.490995924491386,2.430423856437811,5.9595710608792505,-3.971096756910306,-63.96490596232075,-8.625002593824643,-14.520343859170037
Arvo-Italic,1.1478360940759078,5.202694539320708,1.3681343338022898,8.535463199862642,1.9570601923976567,11.615701790849961,10.338217881410706,1.4362199098597368,5.342572027804617,9.440772296864338,-5.2697772129590055,1.5387035663687796,-0.44826008751601204,3.635973195758285,5.683796125793373,7.891507891454408,0.4539028404658753,1.7460699980266043,4.780984462684595,4.258036736714705,17.87987349190998,-4.835874389100751,-2.7925565029803785,9.021346162224186,-5.616588209969949,-2.3934905579680676,5.860135583800727,-1.8954457806998248,-22.558129105063443,7.8600962714588825,-2.5772294680495853
Roboto-MediumItalic,-7.143612682734643,-7.337427115722293,-12.028838815161873,6.082401885609082,6.432101948236247,2.151082424471839,12.262383122003207,0.6071569573205808,-7.529036495360797,-2.740473809736951,-6.452870536702962,5.778015744006797,6.242761639489155,-1.1482704646856143,10.862513835806904,5.148614982519493,5.30510878594049,-2.5839797724676488,5.717560538066269,12.04525824989639,-4.308075092753926,-14.982566718845112,3.036378268348653,-5.605334758405492,-5.427860213099392,4.354982326055934,-9.952692457674104,-5.322474181111313,-17.13360895956734,1.477539256738852,0.7759867900196344
Bello-Pro,9.164584953901528,16.57735414244872,19.327457228573266,-6.03445454443913,3.7708205630727343,4.805322385022492,2.2977430725516514,4.243862147691289,32.59677741412785,3.336898315263242,18.69874229379776,-18.188041560108147,-0.23827241659369036,5.7469656974916825,-15.971882460376952,20.213767510850026,6.315296646552341,7.7384380994682465,2.799263925385149,-9.339532774968383,-32.32942134291609,36.864646614153344,-17.570315348919703,1.4850098648749352,-1.3764977779875154,10.979189539718387,10.101304142724398,17.57910055146073,-66.70958349444366,-4.853684384254512,-11.772091978333737
Syncopate-Bold,-6.413400519607735,6.240416477531254,9.220130638171927,-11.735132665026148,-8.735837379217742,-6.1096069514246505,37.097913090835725,15.78183595285451,-1.4372192584741967,-8.032997850760026,8.453004684930356,-22.339891901700224,-15.512761342949469,-4.741198013204847,-11.948207586795734,-8.925671069720973,0.31562631898639154,-13.405686852279262,-5.375762312765835,-8.49896085824745,64.88507706275463,17.40220557360818,-20.979424912980633,6.491146171637662,10.280679313338954,5.900227513157327,19.988995781410086,8.984884326598339,-94.71151732303424,-8.206968222666681,-21.550186845957327
Arvo-Bold,-4.405415173475187,-1.7078962050504123,0.30569924261294584,-0.7295392555717892,1.133269070045029,-5.226560831725796,33.820923659109496,7.916291779378302,-0.9269983514185474,7.577701526218116,5.391939050247741,-9.692282320874737,0.2532586741545714,-2.941796308171524,0.41597291605014586,-5.781527459428647,8.734818337279254,-5.098381092036015,1.7061719844430034,9.861603025067218,13.863759287206134,-4.007567837243991,-2.832165799145744,0.25050972322358206,3.4303469502182296,2.047969960578834,-8.730673401670202,4.497205486943254,-67.837763629556,0.1402280094485537,-5.9712197281466475
