name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
GentiumBasic-BoldItalic,8.660080704973172,6.420111441786589,-0.6381535246023438,1.626821945010518,6.249810505054584,1.2388120637417757,2.6766488842694205,5.459861988066744,10.06149961205637,12.174066491877102,3.8864902746351437,1.3821030391764115,0.7961330183118792,9.312176922231277,4.036186901792899,2.791899578048185,9.672942920663955,6.1877407926388655,11.80612835025892,4.650210924355869,-14.172464690757899,-5.561871524843084,2.9859817675627305,4.634883335993635,-5.28966892970469,6.82800831223009,-4.076355227891405,2.561850295285272,-22.989614743949364,4.293840577842325,9.08941695374205
Asset,-3.0779812817350507,-2.5774811179548704,10.021584867367485,-9.817307837215735,-8.25486424629909,0.586407028870089,24.263496229631336,-3.4159243739698493,-0.80417892896244,-5.3921425509081455,9.526667103711098,-27.718980212105528,-15.736380217609122,-9.698015045038533,-15.250438963540196,1.9908016013303538,1.2052007590497518,-10.236368111555912,-14.90125982783029,-6.096249012788207,22.631886846119173,11.32351422975593,-17.995181594810795,-4.040115771101016,4.027459758801399,-0.8524139769765894,12.308423826863745,2.106155055521008,-99.99998487663105,-15.985854991590854,-15.916569453852253
ShareTech-Regular,0.5690852324790385,-3.522524325613342,-3.0092042123772695,-1.9052528350248656,-0.9414350642706739,0.9184564691647021,-4.843345502253962,-1.7838012063225581,-2.967275749551427,-7.850452455568915,-4.056309195559614,5.602125535433707,-0.4917925187971763,-7.07917596271803,1.052241100202399,-5.533864322945504,-1.5261748368889676,-0.25992952936162333,-1.5492357489048545,-1.0245872568994652,-17.7749882117664,-5.768631131655614,3.925878185794931,-1.8676470619421135,3.2613193254343624,0.9706481802953387,-2.9670869214788875,-0.41935457688013106,9.696344885636488,-1.4743075555365077,1.9384906930318349
Iceland-Regular,2.2334166216175086,4.242189973821566,-0.7655320023981556,2.175611768987851,-3.595252614289619,2.4096072813870384,-15.467501070189625,-4.461426250222937,4.0269353693198555,-4.7733099051193495,1.7061978082392013,-2.115205135749507,-1.6299927078178407,-3.080087842170738,-2.289625691926456,-1.5755205319259855,-5.178609254142858,-0.3576275449642779,-3.2035824578044343,-4.374797134866729,-13.592570563998299,-2.228891778926727,2.8599566867001194,2.1419500362164876,-1.3007247749238793,0.7368226290070858,3.522100175305145,2.0783299305071226,31.693892666113317,-0.44216844326290633,5.807959988255874
Oswald-Bold,-5.149909253770126,-3.6806976806320972,0.45202309152761266,-2.8221260193466566,-1.931935829365446,-5.4646495926142356,20.765450605951333,3.4019494695851527,-2.455885985162605,-4.601982593384738,-0.8143966365633146,-5.173668425688216,-6.156473121132322,-1.3180284458472062,-0.08729619490385042,-6.29574452096107,-0.36477263819629285,-2.7980961097468398,-6.178190683461383,-0.035901714558421526,-2.6111984657521297,-5.337446238449183,-4.7752890356920785,2.8697522998576126,3.762040459879932,1.384010504308202,3.749691898132758,-2.326505473685496,-48.21600245471641,-5.355013485955095,-8.916760416497732
Arvo-Italic,0.7500853644472607,3.341672775150959,0.8542809176629707,5.1371414781439535,0.708355096725804,7.179641210175317,6.054833742052399,0.9193438184820353,3.311545218454798,5.772326066463715,-3.137752001963993,0.8435096220876926,-0.2552984262770751,2.273784110501467,2.7123703447713545,4.795387941438226,-0.1828521333539349,0.9827538438924835,2.3381656982566597,2.5286478507912533,9.467866617641894,-2.853611568277778,-1.715700539829633,5.092178134094661,-3.3952963121189406,-1.5233780288962335,3.658075431875816,-1.176172761717963,-17.891069446152613,4.625297984063859,-1.7273836418916058
Roboto-MediumItalic,-4.3328165145673125,-4.854833277353215,-7.372933130639686,3.276920470589836,3.453405538002211,1.321324964750604,7.19375073307747,0.5021684521804168,-4.480354913141806,-1.695729269724401,-4.346843490508078,3.236036027249855,3.6578898030649265,-0.9089790000827538,6.502985366898125,3.1104066983716474,3.1688526730585074,-1.4629809889558056,3.457525389412717,7.302780793028601,-4.203856326684488,-9.066946449418412,1.705008634991592,-3.625150594890243,-3.2196559043136137,2.6236491737067826,-6.035626262380556,-0.8962666874967513,-14.50544652192035,0.9151099532573556,0.2479299033176786
Bello-Pro,5.391172323018058,10.113340604433834,11.790839815303391,-3.64084004737417,2.361499365573973,2.8157633595017377,1.087015776821774,2.496649986118408,19.951460639540393,1.6813654813113605,11.430104851814713,-11.196443631473677,-0.2140885328465228,3.2752344128599797,-9.80808365782611,12.424558440246775,3.95141420386876,4.787601985055853,1.702685523841159,-5.258181095093207,-21.29864650122859,22.62463510218291,-10.904158301531277,0.9652114841733023,-0.7886537690600373,6.654002503719166,6.0690903467881725,10.700874463559716,-48.97811058634434,-3.0535932905879353,-7.314452979572657
Syncopate-Bold,-4.102451095661867,3.6966837322246553,5.618518629512292,-7.185818833654452,-5.432487056353123,-3.83246027863208,22.416125851172602,9.665378848187864,-0.767114091439559,-4.909040597033877,5.300084758258701,-13.749350919664106,-9.541684654223056,-2.9519421798288277,-7.358741684496526,-5.413281850153159,0.07240358510774379,-7.978514544783861,-3.2915093570147627,-5.225760672904573,38.038247012787785,10.658217834139183,-12.859881734250704,3.9688380195766415,6.202235259354562,3.5438819762507454,12.219469072022283,5.674179887060246,-73.85472928346434,-5.047092138335073,-13.205774779124752
Arvo-Bold,-2.7298874874235564,-0.9470484030410938,0.2539411413110261,-0.559998585172899,0.04450102712747664,-2.823257746009042,20.28666584506249,4.744252350829594,-0.4565446815673422,4.398161480610631,2.810099122266597,-6.059619705272396,-0.19050946260996537,-1.8125756276356877,0.12838514796718134,-3.3015927569901717,5.391196796934835,-3.112124499502838,0.9124228941538186,5.976925723103518,6.918731971269872,-2.376509201482203,-1.8802487839762447,-0.858227015394468,2.6114943460782403,1.3122535809420244,-5.345714859632567,2.956913937057311,-51.60165580911473,0.12258759595032029,-3.6501592734187276
ModernAntiqua-Regular,2.5733372866089415,3.0926253544594373,4.131744277807402,-0.8049430704175936,3.5305120755147246,0.37512894003123,-0.6278540198889454,0.38426748285794726,0.5087390362895596,1.3302091909927285,3.1969163023582787,0.040290038429386915,-2.9377953930713034,3.6096601406468647,1.7826424376380332,3.230385528094279,2.479979356405597,0.6509371176350783,5.595627886563443,-1.5619210317174126,3.750242376130541,6.234889447539893,5.070461378352008,-0.34910882427438295,-1.724762907110927,4.448051409043831,-1.695985927891379,7.5029493557236275,8.922350653513808,0.7849833390030984,-0.19534571803214318
Marvel-Bold,-2.1044941031389066,-6.480628800719299,-6.34265564342935,-0.07753459043045129,-4.397415247814811,-0.058298729004926844,-13.638241159272647,-4.826226514815575,-9.434170161390751,-1.483865823755153,-7.211980088275906,6.849396102634235,3.600580757656933,-1.3646393782981485,-2.263988534138159,-6.0869628354011756,-6.6572930367405405,1.8001937832459503,-4.063595493993251,0.7866492598329153,-99.99996314677526,-7.4500517438869585,1.6041004232732916,-6.106849219364932,3.7304911612298635,-3.433430248930441,0.7716931285103253,-10.584081607905429,71.07307892065585,3.2018319433624387,9.341884115137649
PressStart2P-Regular,-6.347722666007059,3.8646353866886214,16.760735670606458,-10.484162753055626,-13.838341525543317,-4.035827973980125,9.30080904496341,1.9018212469350808,-0.778217164414531,-12.168995422881423,12.018802348457383,-33.341341315371686,-18.801413747006908,-11.4285406425517,-12.412370245967788,1.126702628165132,0.9820681709544434,-10.967595626527956,-13.400999847431487,-17.479919606082813,99.99995013008659,17.103708036104052,-40.603678255268754,-0.1382450151770674,6.494465278840503,0.9588763547260143,18.96707766141823,2.428274200689753,-44.35207328333208,-31.942592524673564,-21.539447700171447
